date,location,sample,date_sample,event,before event,after event,medium,label,count,coef,week,doy,year,color,image
2023-06-12,MRD,MRD1,"('12/6/2023', 'MRD1')",False,True,False,ECC-A,Coliform,29,100,24,163,2023,Pink,20230614_205837.jpg
2023-06-12,MRD,MRD2,"('12/6/2023', 'MRD2')",False,True,False,ECC-A,Bioindicator,1,100,24,163,2023,Dark Blue,20230614_210009.jpg
2023-06-12,MRD,MRD2,"('12/6/2023', 'MRD2')",False,True,False,ECC-A,Other,8,100,24,163,2023,Turquoise,20230614_210009.jpg
2023-06-12,MRD,MRD2,"('12/6/2023', 'MRD2')",False,True,False,ECC-A,Coliform,35,100,24,163,2023,Pink,20230614_210009.jpg
2023-06-12,MRD,MRD3,"('12/6/2023', 'MRD3')",False,True,False,ECC-A,Bioindicator,3,100,24,163,2023,Dark Blue,20230614_205500.jpg
2023-06-12,MRD,MRD3,"('12/6/2023', 'MRD3')",False,True,False,ECC-A,Other,2,100,24,163,2023,Turquoise,20230614_205500.jpg
2023-06-12,MRD,MRD3,"('12/6/2023', 'MRD3')",False,True,False,ECC-A,Coliform,43,100,24,163,2023,Pink,20230614_205500.jpg
2023-06-12,MRD,MRD4,"('12/6/2023', 'MRD4')",False,True,False,ECC-A,Bioindicator,1,100,24,163,2023,Dark Blue,20230614_205605.jpg
2023-06-12,MRD,MRD4,"('12/6/2023', 'MRD4')",False,True,False,ECC-A,Other,4,100,24,163,2023,Turquoise,20230614_205605.jpg
2023-06-12,MRD,MRD4,"('12/6/2023', 'MRD4')",False,True,False,ECC-A,Coliform,31,100,24,163,2023,Pink,20230614_205605.jpg
2023-06-12,MRD,MRD5,"('12/6/2023', 'MRD5')",False,True,False,ECC-A,Bioindicator,1,100,24,163,2023,Dark Blue,20230614_205708.jpg
2023-06-12,MRD,MRD5,"('12/6/2023', 'MRD5')",False,True,False,ECC-A,Other,8,100,24,163,2023,Turquoise,20230614_205708.jpg
2023-06-12,MRD,MRD5,"('12/6/2023', 'MRD5')",False,True,False,ECC-A,Coliform,28,100,24,163,2023,Pink,20230614_205708.jpg
2023-06-12,MRD,MRD6,"('12/6/2023', 'MRD6')",False,True,False,ECC-A,Bioindicator,1,100,24,163,2023,Dark Blue,20230614_205803.jpg
2023-06-12,MRD,MRD6,"('12/6/2023', 'MRD6')",False,True,False,ECC-A,Other,0,100,24,163,2023,Turquoise,20230614_205803.jpg
2023-06-12,MRD,MRD6,"('12/6/2023', 'MRD6')",False,True,False,ECC-A,Coliform,22,100,24,163,2023,Pink,20230614_205803.jpg
2023-06-12,MRD,MRDE,"('12/6/2023', 'MRDE')",False,True,False,ECC,Bioindicator,3,100,24,163,2023,Dark Blue,20230614_204742.jpg
2023-06-12,MRD,MRDE,"('12/6/2023', 'MRDE')",False,True,False,ECC,Other,2,100,24,163,2023,Turquoise,20230614_204742.jpg
2023-06-12,MRD,MRDE,"('12/6/2023', 'MRDE')",False,True,False,ECC,Coliform,51,100,24,163,2023,Pink,20230614_204742.jpg
2023-06-12,MRD,MRDE,"('12/6/2023', 'MRDE')",False,True,False,E coli,Other,9,100,24,163,2023,Turquoise,20230614_204853.jpg
2023-06-12,SVT,SVTE,"('12/6/2023', 'SVTE')",False,True,False,E coli,Other,9,100,24,163,2023,Turquoise,20230614_204935.jpg
2023-06-12,SVT,SVTE,"('12/6/2023', 'SVTE')",False,True,False,ECC,Bioindicator,0,100,24,163,2023,Dark Blue,20230614_204941.jpg
2023-06-12,SVT,SVTE,"('12/6/2023', 'SVTE')",False,True,False,ECC,Other,1,100,24,163,2023,Turquoise,20230614_204941.jpg
2023-06-12,SVT,SVTE,"('12/6/2023', 'SVTE')",False,True,False,ECC,Coliform,17,100,24,163,2023,Pink,20230614_204941.jpg
2023-06-12,VNX,VNXE,"('12/6/2023', 'VNXE')",False,True,False,ECC,Bioindicator,0,100,24,163,2023,Dark Blue,20230614_205050.jpg
2023-06-12,VNX,VNXE,"('12/6/2023', 'VNXE')",False,True,False,ECC,Other,1,100,24,163,2023,Turquoise,20230614_205050.jpg
2023-06-12,VNX,VNXE,"('12/6/2023', 'VNXE')",False,True,False,ECC,Coliform,28,100,24,163,2023,Pink,20230614_205050.jpg
2023-06-12,VNX,VNXE,"('12/6/2023', 'VNXE')",False,True,False,E coli,Other,7,100,24,163,2023,Turquoise,20230614_205044.jpg
2023-06-19,VNX,VNX1,"('19/6/2023', 'VNX1')",False,True,False,ECC-A,Bioindicator,1,100,25,170,2023,Dark Blue,20230622_002131.jpg
2023-06-19,VNX,VNX1,"('19/6/2023', 'VNX1')",False,True,False,ECC-A,Other,4,100,25,170,2023,Turquoise,20230622_002131.jpg
2023-06-19,VNX,VNX1,"('19/6/2023', 'VNX1')",False,True,False,ECC-A,Coliform,99,100,25,170,2023,Pink,20230622_002131.jpg
2023-06-19,VNX,VNX2,"('19/6/2023', 'VNX2')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_001856.jpg
2023-06-19,VNX,VNX2,"('19/6/2023', 'VNX2')",False,True,False,ECC-A,Other,1,100,25,170,2023,Turquoise,20230622_001856.jpg
2023-06-19,VNX,VNX2,"('19/6/2023', 'VNX2')",False,True,False,ECC-A,Coliform,124,100,25,170,2023,Pink,20230622_001856.jpg
2023-06-19,VNX,VNX3,"('19/6/2023', 'VNX3')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_001656.jpg
2023-06-19,VNX,VNX3,"('19/6/2023', 'VNX3')",False,True,False,ECC-A,Other,2,100,25,170,2023,Turquoise,20230622_001656.jpg
2023-06-19,VNX,VNX3,"('19/6/2023', 'VNX3')",False,True,False,ECC-A,Coliform,70,100,25,170,2023,Pink,20230622_001656.jpg
2023-06-19,VNX,VNX4,"('19/6/2023', 'VNX4')",False,True,False,ECC-A,Bioindicator,2,100,25,170,2023,Dark Blue,20230622_001434.jpg
2023-06-19,VNX,VNX4,"('19/6/2023', 'VNX4')",False,True,False,ECC-A,Other,6,100,25,170,2023,Turquoise,20230622_001434.jpg
2023-06-19,VNX,VNX4,"('19/6/2023', 'VNX4')",False,True,False,ECC-A,Coliform,68,100,25,170,2023,Pink,20230622_001434.jpg
2023-06-19,VNX,VNX5,"('19/6/2023', 'VNX5')",False,True,False,ECC-A,Bioindicator,1,100,25,170,2023,Dark Blue,20230622_001303.jpg
2023-06-19,VNX,VNX5,"('19/6/2023', 'VNX5')",False,True,False,ECC-A,Other,17,100,25,170,2023,Turquoise,20230622_001303.jpg
2023-06-19,VNX,VNX5,"('19/6/2023', 'VNX5')",False,True,False,ECC-A,Coliform,115,100,25,170,2023,Pink,20230622_001303.jpg
2023-06-19,VNX,VNX6,"('19/6/2023', 'VNX6')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_001159.jpg
2023-06-19,VNX,VNX6,"('19/6/2023', 'VNX6')",False,True,False,ECC-A,Other,3,100,25,170,2023,Turquoise,20230622_001159.jpg
2023-06-19,VNX,VNX6,"('19/6/2023', 'VNX6')",False,True,False,ECC-A,Coliform,62,100,25,170,2023,Pink,20230622_001159.jpg
2023-06-19,SVT,SVT1,"('19/6/2023', 'SVT1')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_003040.jpg
2023-06-19,SVT,SVT1,"('19/6/2023', 'SVT1')",False,True,False,ECC-A,Other,0,100,25,170,2023,Turquoise,20230622_003040.jpg
2023-06-19,SVT,SVT1,"('19/6/2023', 'SVT1')",False,True,False,ECC-A,Coliform,15,100,25,170,2023,Pink,20230622_003040.jpg
2023-06-19,SVT,SVT2,"('19/6/2023', 'SVT2')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_002959.jpg
2023-06-19,SVT,SVT2,"('19/6/2023', 'SVT2')",False,True,False,ECC-A,Other,0,100,25,170,2023,Turquoise,20230622_002959.jpg
2023-06-19,SVT,SVT2,"('19/6/2023', 'SVT2')",False,True,False,ECC-A,Coliform,22,100,25,170,2023,Pink,20230622_002959.jpg
2023-06-19,SVT,SVT3,"('19/6/2023', 'SVT3')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_002940.jpg
2023-06-19,SVT,SVT3,"('19/6/2023', 'SVT3')",False,True,False,ECC-A,Other,0,100,25,170,2023,Turquoise,20230622_002940.jpg
2023-06-19,SVT,SVT3,"('19/6/2023', 'SVT3')",False,True,False,ECC-A,Coliform,12,100,25,170,2023,Pink,20230622_002940.jpg
2023-06-19,SVT,SVT4,"('19/6/2023', 'SVT4')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_002924.jpg
2023-06-19,SVT,SVT4,"('19/6/2023', 'SVT4')",False,True,False,ECC-A,Other,0,100,25,170,2023,Turquoise,20230622_002924.jpg
2023-06-19,SVT,SVT4,"('19/6/2023', 'SVT4')",False,True,False,ECC-A,Coliform,14,100,25,170,2023,Pink,20230622_002924.jpg
2023-06-19,SVT,SVT5,"('19/6/2023', 'SVT5')",False,True,False,ECC-A,Bioindicator,3,100,25,170,2023,Dark Blue,20230622_002904.jpg
2023-06-19,SVT,SVT5,"('19/6/2023', 'SVT5')",False,True,False,ECC-A,Other,0,100,25,170,2023,Turquoise,20230622_002904.jpg
2023-06-19,SVT,SVT5,"('19/6/2023', 'SVT5')",False,True,False,ECC-A,Coliform,8,100,25,170,2023,Pink,20230622_002904.jpg
2023-06-19,SVT,SVT6,"('19/6/2023', 'SVT6')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_002813.jpg
2023-06-19,SVT,SVT6,"('19/6/2023', 'SVT6')",False,True,False,ECC-A,Other,1,100,25,170,2023,Turquoise,20230622_002813.jpg
2023-06-19,SVT,SVT6,"('19/6/2023', 'SVT6')",False,True,False,ECC-A,Coliform,13,100,25,170,2023,Pink,20230622_002813.jpg
2023-06-19,MRD,MRD1,"('19/6/2023', 'MRD1')",False,True,False,ECC-A,Bioindicator,2,100,25,170,2023,Dark Blue,20230622_001041.jpg
2023-06-19,MRD,MRD1,"('19/6/2023', 'MRD1')",False,True,False,ECC-A,Other,3,100,25,170,2023,Turquoise,20230622_001041.jpg
2023-06-19,MRD,MRD1,"('19/6/2023', 'MRD1')",False,True,False,ECC-A,Coliform,67,100,25,170,2023,Pink,20230622_001041.jpg
2023-06-19,MRD,MRD2,"('19/6/2023', 'MRD2')",False,True,False,ECC-A,Bioindicator,2,100,25,170,2023,Dark Blue,20230622_001038.jpg
2023-06-19,MRD,MRD2,"('19/6/2023', 'MRD2')",False,True,False,ECC-A,Other,2,100,25,170,2023,Turquoise,20230622_001038.jpg
2023-06-19,MRD,MRD2,"('19/6/2023', 'MRD2')",False,True,False,ECC-A,Coliform,36,100,25,170,2023,Pink,20230622_001038.jpg
2023-06-19,MRD,MRD3,"('19/6/2023', 'MRD3')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_000751.jpg
2023-06-19,MRD,MRD3,"('19/6/2023', 'MRD3')",False,True,False,ECC-A,Other,3,100,25,170,2023,Turquoise,20230622_000751.jpg
2023-06-19,MRD,MRD3,"('19/6/2023', 'MRD3')",False,True,False,ECC-A,Coliform,68,100,25,170,2023,Pink,20230622_000751.jpg
2023-06-19,MRD,MRD4,"('19/6/2023', 'MRD4')",False,True,False,ECC-A,Bioindicator,1,100,25,170,2023,Dark Blue,20230622_000705.jpg
2023-06-19,MRD,MRD4,"('19/6/2023', 'MRD4')",False,True,False,ECC-A,Other,2,100,25,170,2023,Turquoise,20230622_000705.jpg
2023-06-19,MRD,MRD4,"('19/6/2023', 'MRD4')",False,True,False,ECC-A,Coliform,43,100,25,170,2023,Pink,20230622_000705.jpg
2023-06-19,MRD,MRD5,"('19/6/2023', 'MRD5')",False,True,False,ECC-A,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_000348.jpg
2023-06-19,MRD,MRD5,"('19/6/2023', 'MRD5')",False,True,False,ECC-A,Other,2,100,25,170,2023,Turquoise,20230622_000348.jpg
2023-06-19,MRD,MRD5,"('19/6/2023', 'MRD5')",False,True,False,ECC-A,Coliform,52,100,25,170,2023,Pink,20230622_000348.jpg
2023-06-19,MRD,MRD6,"('19/6/2023', 'MRD6')",False,True,False,ECC-A,Bioindicator,1,100,25,170,2023,Dark Blue,20230622_001206.jpg
2023-06-19,MRD,MRD6,"('19/6/2023', 'MRD6')",False,True,False,ECC-A,Other,2,100,25,170,2023,Turquoise,20230622_001206.jpg
2023-06-19,MRD,MRD6,"('19/6/2023', 'MRD6')",False,True,False,ECC-A,Coliform,60,100,25,170,2023,Pink,20230622_001206.jpg
2023-06-19,MRD,MRDE,"('19/6/2023', 'MRDE')",False,True,False,ECC,Bioindicator,2,100,25,170,2023,Dark Blue,20230622_000120.jpg
2023-06-19,MRD,MRDE,"('19/6/2023', 'MRDE')",False,True,False,ECC,Other,2,100,25,170,2023,Turquoise,20230622_000120.jpg
2023-06-19,MRD,MRDE,"('19/6/2023', 'MRDE')",False,True,False,ECC,Coliform,131,100,25,170,2023,Pink,20230622_000120.jpg
2023-06-19,MRD,MRDE,"('19/6/2023', 'MRDE')",False,True,False,E coli,Other,15,100,25,170,2023,Turquoise,20230622_000125.jpg
2023-06-19,SVT,SVTE,"('19/6/2023', 'SVTE')",False,True,False,E coli,Other,1,100,25,170,2023,Turquoise,20230622_002714.jpg
2023-06-19,SVT,SVTE,"('19/6/2023', 'SVTE')",False,True,False,ECC,Bioindicator,0,100,25,170,2023,Dark Blue,20230622_002711.jpg
2023-06-19,SVT,SVTE,"('19/6/2023', 'SVTE')",False,True,False,ECC,Other,0,100,25,170,2023,Turquoise,20230622_002711.jpg
2023-06-19,SVT,SVTE,"('19/6/2023', 'SVTE')",False,True,False,ECC,Coliform,20,100,25,170,2023,Pink,20230622_002711.jpg
2023-06-19,VNX,VNXE,"('19/6/2023', 'VNXE')",False,True,False,ECC,Bioindicator,1,100,25,170,2023,Dark Blue,20230622_002353.jpg
2023-06-19,VNX,VNXE,"('19/6/2023', 'VNXE')",False,True,False,ECC,Other,2,100,25,170,2023,Turquoise,20230622_002353.jpg
2023-06-19,VNX,VNXE,"('19/6/2023', 'VNXE')",False,True,False,ECC,Coliform,140,100,25,170,2023,Pink,20230622_002353.jpg
2023-06-19,VNX,VNXE,"('19/6/2023', 'VNXE')",False,True,False,E coli,Other,19,100,25,170,2023,Turquoise,20230622_002357.jpg
2023-06-26,VNX,VNX1,"('26/6/2023', 'VNX1')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190128.jpg
2023-06-26,VNX,VNX1,"('26/6/2023', 'VNX1')",False,True,False,ECC-A,Other,3,100,26,177,2023,Turquoise,20230628_190128.jpg
2023-06-26,VNX,VNX1,"('26/6/2023', 'VNX1')",False,True,False,ECC-A,Coliform,20,100,26,177,2023,Pink,20230628_190128.jpg
2023-06-26,VNX,VNX2,"('26/6/2023', 'VNX2')",False,True,False,ECC-A,Bioindicator,1,100,26,177,2023,Dark Blue,20230628_190131.jpg
2023-06-26,VNX,VNX2,"('26/6/2023', 'VNX2')",False,True,False,ECC-A,Other,3,100,26,177,2023,Turquoise,20230628_190131.jpg
2023-06-26,VNX,VNX2,"('26/6/2023', 'VNX2')",False,True,False,ECC-A,Coliform,22,100,26,177,2023,Pink,20230628_190131.jpg
2023-06-26,VNX,VNX3,"('26/6/2023', 'VNX3')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190134.jpg
2023-06-26,VNX,VNX3,"('26/6/2023', 'VNX3')",False,True,False,ECC-A,Other,9,100,26,177,2023,Turquoise,20230628_190134.jpg
2023-06-26,VNX,VNX3,"('26/6/2023', 'VNX3')",False,True,False,ECC-A,Coliform,33,100,26,177,2023,Pink,20230628_190134.jpg
2023-06-26,VNX,VNX4,"('26/6/2023', 'VNX4')",False,True,False,ECC-A,Bioindicator,2,100,26,177,2023,Dark Blue,20230628_190137.jpg
2023-06-26,VNX,VNX4,"('26/6/2023', 'VNX4')",False,True,False,ECC-A,Other,12,100,26,177,2023,Turquoise,20230628_190137.jpg
2023-06-26,VNX,VNX4,"('26/6/2023', 'VNX4')",False,True,False,ECC-A,Coliform,22,100,26,177,2023,Pink,20230628_190137.jpg
2023-06-26,VNX,VNX5,"('26/6/2023', 'VNX5')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190139.jpg
2023-06-26,VNX,VNX5,"('26/6/2023', 'VNX5')",False,True,False,ECC-A,Other,11,100,26,177,2023,Turquoise,20230628_190139.jpg
2023-06-26,VNX,VNX5,"('26/6/2023', 'VNX5')",False,True,False,ECC-A,Coliform,28,100,26,177,2023,Pink,20230628_190139.jpg
2023-06-26,VNX,VNX6,"('26/6/2023', 'VNX6')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190142.jpg
2023-06-26,VNX,VNX6,"('26/6/2023', 'VNX6')",False,True,False,ECC-A,Other,8,100,26,177,2023,Turquoise,20230628_190142.jpg
2023-06-26,VNX,VNX6,"('26/6/2023', 'VNX6')",False,True,False,ECC-A,Coliform,24,100,26,177,2023,Pink,20230628_190142.jpg
2023-06-26,SVT,SVT1,"('26/6/2023', 'SVT1')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190729.jpg
2023-06-26,SVT,SVT1,"('26/6/2023', 'SVT1')",False,True,False,ECC-A,Other,5,100,26,177,2023,Turquoise,20230628_190729.jpg
2023-06-26,SVT,SVT1,"('26/6/2023', 'SVT1')",False,True,False,ECC-A,Coliform,33,100,26,177,2023,Pink,20230628_190729.jpg
2023-06-26,SVT,SVT2,"('26/6/2023', 'SVT2')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190732.jpg
2023-06-26,SVT,SVT2,"('26/6/2023', 'SVT2')",False,True,False,ECC-A,Other,0,100,26,177,2023,Turquoise,20230628_190732.jpg
2023-06-26,SVT,SVT2,"('26/6/2023', 'SVT2')",False,True,False,ECC-A,Coliform,33,100,26,177,2023,Pink,20230628_190732.jpg
2023-06-26,SVT,SVT3,"('26/6/2023', 'SVT3')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190734.jpg
2023-06-26,SVT,SVT3,"('26/6/2023', 'SVT3')",False,True,False,ECC-A,Other,3,100,26,177,2023,Turquoise,20230628_190734.jpg
2023-06-26,SVT,SVT3,"('26/6/2023', 'SVT3')",False,True,False,ECC-A,Coliform,35,100,26,177,2023,Pink,20230628_190734.jpg
2023-06-26,SVT,SVT4,"('26/6/2023', 'SVT4')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190736.jpg
2023-06-26,SVT,SVT4,"('26/6/2023', 'SVT4')",False,True,False,ECC-A,Other,0,100,26,177,2023,Turquoise,20230628_190736.jpg
2023-06-26,SVT,SVT4,"('26/6/2023', 'SVT4')",False,True,False,ECC-A,Coliform,25,100,26,177,2023,Pink,20230628_190736.jpg
2023-06-26,SVT,SVT5,"('26/6/2023', 'SVT5')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190740.jpg
2023-06-26,SVT,SVT5,"('26/6/2023', 'SVT5')",False,True,False,ECC-A,Other,7,100,26,177,2023,Turquoise,20230628_190740.jpg
2023-06-26,SVT,SVT5,"('26/6/2023', 'SVT5')",False,True,False,ECC-A,Coliform,30,100,26,177,2023,Pink,20230628_190740.jpg
2023-06-26,SVT,SVT6,"('26/6/2023', 'SVT6')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_190742.jpg
2023-06-26,SVT,SVT6,"('26/6/2023', 'SVT6')",False,True,False,ECC-A,Other,0,100,26,177,2023,Turquoise,20230628_190742.jpg
2023-06-26,SVT,SVT6,"('26/6/2023', 'SVT6')",False,True,False,ECC-A,Coliform,35,100,26,177,2023,Pink,20230628_190742.jpg
2023-06-26,MRD,MRD1,"('26/6/2023', 'MRD1')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_185448.jpg
2023-06-26,MRD,MRD1,"('26/6/2023', 'MRD1')",False,True,False,ECC-A,Other,6,100,26,177,2023,Turquoise,20230628_185448.jpg
2023-06-26,MRD,MRD1,"('26/6/2023', 'MRD1')",False,True,False,ECC-A,Coliform,40,100,26,177,2023,Pink,20230628_185448.jpg
2023-06-26,MRD,MRD2,"('26/6/2023', 'MRD2')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_185450.jpg
2023-06-26,MRD,MRD2,"('26/6/2023', 'MRD2')",False,True,False,ECC-A,Other,2,100,26,177,2023,Turquoise,20230628_185450.jpg
2023-06-26,MRD,MRD2,"('26/6/2023', 'MRD2')",False,True,False,ECC-A,Coliform,46,100,26,177,2023,Pink,20230628_185450.jpg
2023-06-26,MRD,MRD3,"('26/6/2023', 'MRD3')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_185453.jpg
2023-06-26,MRD,MRD3,"('26/6/2023', 'MRD3')",False,True,False,ECC-A,Other,15,100,26,177,2023,Turquoise,20230628_185453.jpg
2023-06-26,MRD,MRD3,"('26/6/2023', 'MRD3')",False,True,False,ECC-A,Coliform,45,100,26,177,2023,Pink,20230628_185453.jpg
2023-06-26,MRD,MRD4,"('26/6/2023', 'MRD4')",False,True,False,ECC-A,Bioindicator,0,100,26,177,2023,Dark Blue,20230628_185456.jpg
2023-06-26,MRD,MRD4,"('26/6/2023', 'MRD4')",False,True,False,ECC-A,Other,2,100,26,177,2023,Turquoise,20230628_185456.jpg
